,SMA temperature,Ambiente temperature,Force sensor,Control input,Temperature derivative
134,28.27,24.65,799.0,0.0,1.8049999999999966
135,28.27,24.65,799.0,0.0,1.7859999999999967
136,28.27,24.65,800.0,0.0,1.7669999999999968
137,28.27,24.65,799.0,0.0,1.747999999999997
138,28.27,24.65,799.0,0.0,1.728999999999997
139,28.27,24.65,800.0,0.0,1.709999999999997
140,28.27,24.65,799.0,0.0,1.6909999999999972
141,28.45,24.65,799.0,0.0,1.709999999999997
142,28.45,24.65,799.0,0.0,1.728999999999997
143,28.45,24.65,799.0,0.0,1.747999999999997
144,28.45,24.65,799.0,0.0,1.7669999999999968
145,28.45,24.65,799.0,0.0,1.7859999999999967
146,28.45,24.65,799.0,0.0,1.8049999999999966
147,28.45,24.63,799.0,0.0,1.8239999999999965
148,28.45,24.63,799.0,0.0,1.8429999999999964
149,28.45,24.63,799.0,0.0,1.8619999999999963
150,28.45,24.63,799.0,0.0,1.8809999999999962
151,28.43,24.63,799.0,0.0,1.8999999999999961
152,28.43,24.63,799.0,0.0,1.918999999999996
153,28.43,24.63,799.0,0.0,1.937999999999996
154,28.43,24.63,799.0,0.0,1.918999999999996
155,28.43,24.63,799.0,0.0,1.8999999999999961
156,28.43,24.67,799.0,0.0,1.8809999999999962
157,28.43,24.67,799.0,0.0,1.8619999999999963
158,28.43,24.67,799.0,0.0,1.8429999999999964
159,28.43,24.67,799.0,0.0,1.8239999999999965
160,28.47,24.67,799.0,0.0,1.8429999999999964
161,28.47,24.67,799.0,0.0,1.8619999999999963
162,28.47,24.67,799.0,0.0,1.8809999999999962
163,28.47,24.67,799.0,0.0,1.8999999999999961
164,28.47,24.67,799.0,0.0,1.918999999999996
165,28.47,24.61,799.0,0.0,1.937999999999996
166,28.47,24.61,799.0,0.0,1.9569999999999959
167,28.47,24.61,799.0,0.0,1.937999999999996
168,28.47,24.61,799.0,0.0,1.918999999999996
169,28.43,24.61,799.0,0.0,1.8999999999999961
170,28.43,24.61,799.0,0.0,1.8809999999999962
171,28.43,24.61,799.0,0.0,1.8619999999999963
172,28.43,24.61,799.0,0.0,1.8429999999999964
173,28.43,24.61,799.0,0.0,1.8239999999999965
174,28.43,24.61,799.0,0.0,1.8049999999999966
175,28.43,24.65,799.0,0.0,1.7859999999999967
176,28.43,24.65,799.0,0.0,1.7669999999999968
177,28.43,24.65,799.0,0.0,1.747999999999997
178,28.33,24.65,799.0,0.0,1.728999999999997
179,28.33,24.65,799.0,0.0,1.709999999999997
180,28.33,24.65,799.0,0.0,1.6909999999999972
181,28.33,24.65,799.0,0.0,1.6719999999999973
182,28.33,24.65,799.0,0.0,1.6529999999999974
183,28.33,24.65,799.0,0.0,1.6339999999999975
184,28.33,24.63,799.0,0.0,1.6149999999999975
185,28.33,24.63,799.0,0.0,1.5959999999999976
186,28.33,24.63,799.0,0.0,1.5769999999999977
187,28.33,24.63,799.0,0.0,1.5579999999999978
188,28.05,24.63,798.0,0.0,1.538999999999998
189,28.05,24.63,799.0,0.0,1.519999999999998
190,28.05,24.63,799.0,0.0,1.5009999999999981
191,28.05,24.63,799.0,0.0,1.4819999999999982
192,28.05,24.63,799.0,0.0,1.4629999999999983
193,28.05,24.63,799.0,0.0,1.4439999999999984
194,28.05,24.63,798.0,0.0,1.4249999999999985
195,28.51,24.63,799.0,0.0,1.4439999999999984
196,28.51,24.63,799.0,0.0,1.4629999999999983
197,28.51,24.63,799.0,0.0,1.4819999999999982
198,28.51,24.63,799.0,0.0,1.5009999999999981
199,28.51,24.63,799.0,0.0,1.519999999999998
200,28.51,24.63,799.0,0.0,1.538999999999998
201,28.51,24.63,799.0,0.0,1.5579999999999978
202,28.51,24.63,799.0,0.0,1.5769999999999977
203,28.51,24.63,799.0,0.0,1.5959999999999976
204,28.43,24.63,799.0,0.0,1.6149999999999975
205,28.43,24.63,799.0,0.0,1.6339999999999975
206,28.43,24.63,799.0,0.0,1.6529999999999974
207,28.43,24.63,799.0,0.0,1.6719999999999973
208,28.43,24.63,799.0,0.0,1.6909999999999972
209,28.43,24.63,799.0,0.0,1.709999999999997
210,28.43,24.63,799.0,0.0,1.6909999999999972
211,28.43,24.63,799.0,0.0,1.6719999999999973
212,28.43,24.63,799.0,0.0,1.6529999999999974
213,28.43,24.63,799.0,0.0,1.6339999999999975
214,28.43,24.63,799.0,0.0,1.6149999999999975
215,28.43,24.63,799.0,0.0,1.5959999999999976
216,28.43,24.63,799.0,0.0,1.5769999999999977
217,28.43,24.63,799.0,0.0,1.5579999999999978
218,28.43,24.63,799.0,0.0,1.538999999999998
219,28.33,24.63,799.0,0.0,1.519999999999998
220,28.33,24.63,799.0,0.0,1.5009999999999981
221,28.33,24.63,799.0,0.0,1.4819999999999982
222,28.33,24.63,799.0,0.0,1.4629999999999983
223,28.33,24.63,799.0,0.0,1.4439999999999984
224,28.33,24.63,799.0,0.0,1.4249999999999985
225,28.33,24.67,799.0,0.0,1.4059999999999986
226,28.33,24.67,799.0,0.0,1.3869999999999987
227,28.33,24.67,799.0,0.0,1.3679999999999988
228,28.39,24.67,799.0,0.0,1.3869999999999987
229,28.39,24.67,799.0,0.0,1.4059999999999986
230,28.39,24.67,799.0,0.0,1.4249999999999985
231,28.39,24.67,799.0,0.0,1.4439999999999984
232,28.39,24.67,799.0,0.0,1.4629999999999983
233,28.39,24.67,799.0,0.0,1.4439999999999984
234,28.39,24.63,799.0,0.0,1.4249999999999985
235,28.39,24.63,799.0,0.0,1.4059999999999986
236,28.39,24.63,799.0,0.0,1.3869999999999987
237,28.43,24.63,799.0,0.0,1.4059999999999986
238,28.43,24.63,799.0,0.0,1.4249999999999985
239,28.43,24.63,799.0,0.0,1.4439999999999984
240,28.43,24.63,799.0,0.0,1.4629999999999983
241,28.43,24.63,799.0,0.0,1.4819999999999982
242,28.43,24.61,799.0,0.0,1.5009999999999981
243,28.43,24.61,799.0,0.0,1.519999999999998
244,28.43,24.61,799.0,0.0,1.538999999999998
245,28.43,24.61,799.0,0.0,1.519999999999998
246,28.25,24.61,799.0,0.0,1.5009999999999981
247,28.25,24.61,799.0,0.0,1.4819999999999982
248,28.25,24.61,799.0,0.0,1.4629999999999983
249,28.25,24.61,799.0,0.0,1.4439999999999984
250,28.25,24.63,799.0,0.0,1.4249999999999985
251,28.25,24.63,799.0,0.0,1.4059999999999986
252,28.25,24.63,799.0,0.0,1.3869999999999987
253,28.25,24.63,799.0,0.0,1.3679999999999988
254,28.27,24.63,799.0,0.0,1.3489999999999989
255,28.27,24.63,799.0,0.0,1.329999999999999
256,28.27,24.63,799.0,0.0,1.310999999999999
257,28.27,24.63,799.0,0.0,1.2919999999999991
258,28.27,24.63,799.0,0.0,1.2729999999999992
259,28.27,24.65,799.0,0.0,1.2539999999999993
260,28.27,24.65,799.0,0.0,1.2349999999999994
261,28.25,24.65,799.0,0.0,1.2159999999999995
262,28.25,24.65,799.0,0.0,1.1969999999999996
263,28.25,24.65,799.0,0.0,1.1779999999999997
264,28.25,24.65,799.0,0.0,1.1589999999999998
265,28.25,24.65,799.0,0.0,1.14
266,28.25,24.65,799.0,0.0,1.121
267,28.25,24.61,799.0,0.0,1.102
268,28.25,24.61,799.0,0.0,1.0830000000000002
269,28.25,24.61,799.0,0.0,1.0640000000000003
270,28.31,24.61,799.0,0.0,1.0830000000000002
271,28.31,24.61,799.0,0.0,1.102
272,28.31,24.61,799.0,0.0,1.121
273,28.31,24.61,799.0,0.0,1.14
274,28.31,24.61,799.0,0.0,1.1589999999999998
275,28.31,24.61,799.0,0.0,1.1779999999999997
276,28.31,24.61,799.0,0.0,1.1969999999999996
277,28.17,24.61,799.0,0.0,1.1779999999999997
278,28.17,24.61,799.0,0.0,1.1589999999999998
279,28.17,24.61,799.0,0.0,1.14
280,28.17,24.61,799.0,0.0,1.121
281,28.17,24.61,799.0,0.0,1.102
282,28.17,24.63,799.0,0.0,1.0830000000000002
283,28.17,24.63,799.0,0.0,1.0640000000000003
284,28.17,24.63,799.0,0.0,1.0450000000000004
285,28.17,24.63,799.0,0.0,1.0260000000000005
286,28.43,24.63,799.0,0.0,1.0450000000000004
287,28.43,24.63,799.0,0.0,1.0640000000000003
288,28.43,24.63,799.0,0.0,1.0830000000000002
289,28.43,24.63,799.0,0.0,1.102
290,28.43,24.63,799.0,0.0,1.121
291,28.43,24.67,799.0,0.0,1.14
292,28.43,24.67,799.0,0.0,1.1589999999999998
293,28.43,24.67,798.0,0.0,1.1779999999999997
294,28.13,24.67,798.0,0.0,1.1589999999999998
295,28.13,24.67,799.0,0.0,1.14
296,28.13,24.67,799.0,0.0,1.121
297,28.13,24.67,799.0,0.0,1.102
298,28.13,24.59,799.0,0.0,1.0830000000000002
299,28.13,24.59,799.0,0.0,1.0640000000000003
300,28.13,24.59,799.0,0.0,1.0450000000000004
301,28.13,24.59,798.0,0.0,1.0260000000000005
302,28.19,24.59,798.0,0.0,1.0070000000000006
303,28.19,24.59,798.0,0.0,0.9880000000000005
304,28.19,24.59,798.0,0.0,0.9690000000000005
305,28.19,24.59,799.0,0.0,0.9500000000000005
306,28.19,24.59,798.0,0.0,0.9310000000000005
307,28.19,24.65,798.0,0.0,0.9120000000000005
308,28.19,24.65,799.0,0.0,0.8930000000000005
309,28.19,24.65,798.0,0.0,0.8740000000000004
310,28.05,24.65,799.0,0.0,0.8550000000000004
311,28.05,24.65,798.0,0.0,0.8360000000000004
312,28.05,24.65,798.0,0.0,0.8170000000000004
313,28.05,24.65,798.0,0.0,0.7980000000000004
314,28.05,24.65,798.0,0.0,0.7790000000000004
315,28.05,24.63,798.0,0.0,0.7600000000000003
316,28.05,24.63,798.0,0.0,0.7410000000000003
317,28.05,24.63,799.0,0.0,0.7220000000000003
318,28.05,24.63,799.0,0.0,0.7030000000000003
319,28.11,24.63,798.0,0.0,0.6840000000000003
320,28.11,24.63,798.0,0.0,0.6650000000000003
321,28.11,24.63,799.0,0.0,0.6460000000000002
322,28.11,24.63,799.0,0.0,0.6270000000000002
323,28.11,24.63,798.0,0.0,0.6080000000000002
324,28.11,24.63,799.0,0.0,0.5890000000000002
325,28.11,24.63,799.0,0.0,0.5700000000000002
326,28.11,24.63,799.0,0.0,0.5510000000000002
327,28.27,24.63,799.0,0.0,0.5700000000000002
328,28.27,24.63,799.0,0.0,0.5890000000000002
329,28.27,24.63,799.0,0.0,0.6080000000000002
330,28.27,24.63,799.0,0.0,0.6270000000000002
331,28.27,24.63,799.0,0.0,0.6460000000000002
332,28.27,24.63,799.0,0.0,0.6650000000000003
333,28.27,24.67,798.0,0.0,0.6840000000000003
334,28.27,24.67,799.0,0.0,0.7030000000000003
335,28.27,24.67,799.0,0.0,0.7220000000000003
336,28.27,24.67,799.0,0.0,0.7410000000000003
337,28.23,24.67,799.0,0.0,0.7600000000000003
338,28.23,24.67,799.0,0.0,0.7790000000000004
339,28.23,24.67,798.0,0.0,0.7980000000000004
340,28.23,24.67,799.0,0.0,0.8170000000000004
341,28.23,24.63,799.0,0.0,0.8360000000000004
342,28.23,24.63,799.0,0.0,0.8170000000000004
343,28.23,24.63,799.0,0.0,0.7980000000000004
344,28.23,24.63,798.0,0.0,0.7790000000000004
345,28.43,24.63,799.0,0.0,0.7980000000000004
346,28.43,24.63,799.0,0.0,0.8170000000000004
347,28.43,24.63,799.0,0.0,0.8360000000000004
348,28.43,24.63,799.0,0.0,0.8550000000000004
349,28.43,24.63,798.0,0.0,0.8740000000000004
350,28.43,24.71,798.0,0.0,0.8930000000000005
351,28.43,24.71,799.0,0.0,0.9120000000000005
352,28.43,24.71,799.0,0.0,0.9310000000000005
353,28.43,24.71,799.0,0.0,0.9500000000000005
354,28.11,24.71,798.0,0.0,0.9310000000000005
355,28.11,24.71,799.0,0.0,0.9120000000000005
356,28.11,24.71,799.0,0.0,0.8930000000000005
357,28.11,24.65,799.0,0.0,0.8740000000000004
358,28.11,24.65,799.0,0.0,0.8550000000000004
359,28.11,24.65,798.0,0.0,0.8360000000000004
360,28.11,24.65,798.0,0.0,0.8170000000000004
361,28.13,24.65,798.0,0.0,0.7980000000000004
362,28.13,24.65,799.0,0.0,0.7790000000000004
363,28.13,24.65,798.0,0.0,0.7600000000000003
364,28.13,24.65,798.0,0.0,0.7410000000000003
365,28.13,24.65,798.0,0.0,0.7220000000000003
366,28.13,24.59,798.0,0.0,0.7030000000000003
367,28.13,24.59,798.0,0.0,0.6840000000000003
368,28.13,24.59,798.0,0.0,0.6650000000000003
369,27.99,24.59,798.0,0.0,0.6460000000000002
370,27.99,24.59,798.0,0.0,0.6270000000000002
371,27.99,24.59,798.0,0.0,0.6080000000000002
372,27.99,24.59,798.0,0.0,0.5890000000000002
373,27.99,24.59,798.0,0.0,0.5700000000000002
374,27.99,24.59,798.0,0.0,0.5510000000000002
375,27.99,24.65,798.0,0.0,0.5320000000000001
376,27.99,24.65,798.0,0.0,0.5130000000000001
377,28.19,24.65,798.0,0.0,0.5320000000000001
378,28.19,24.65,798.0,0.0,0.5510000000000002
379,28.19,24.65,798.0,0.0,0.5700000000000002
380,28.19,24.65,798.0,0.0,0.5890000000000002
381,28.19,24.67,798.0,0.0,0.6080000000000002
382,28.19,24.67,798.0,0.0,0.6270000000000002
383,28.19,24.67,798.0,0.0,0.6460000000000002
384,28.23,24.67,798.0,0.0,0.6650000000000003
385,28.23,24.67,798.0,0.0,0.6840000000000003
386,28.23,24.67,798.0,0.0,0.7030000000000003
387,28.23,24.67,798.0,0.0,0.7220000000000003
388,28.23,24.59,798.0,0.0,0.7410000000000003
389,28.23,24.59,798.0,0.0,0.7600000000000003
390,28.23,24.59,798.0,0.0,0.7790000000000004
391,28.23,24.59,798.0,0.0,0.7980000000000004
392,27.99,24.59,798.0,0.0,0.7790000000000004
393,27.99,24.59,798.0,0.0,0.7600000000000003
394,27.99,24.59,798.0,0.0,0.7410000000000003
395,27.99,24.63,798.0,0.0,0.7220000000000003
396,27.99,24.63,798.0,0.0,0.7030000000000003
397,27.99,24.63,798.0,0.0,0.6840000000000003
398,28.11,24.63,798.0,0.0,0.6650000000000003
399,28.11,24.63,798.0,0.0,0.6460000000000002
400,28.11,24.63,798.0,0.0,0.6270000000000002
401,28.11,24.63,798.0,0.0,0.6080000000000002
402,28.11,24.69,798.0,0.0,0.5890000000000002
403,28.11,24.69,798.0,0.0,0.5700000000000002
404,28.11,24.69,798.0,0.0,0.5510000000000002
405,28.11,24.69,798.0,0.0,0.5320000000000001
406,28.33,24.69,798.0,0.0,0.5510000000000002
407,28.33,24.69,798.0,0.0,0.5700000000000002
408,28.33,24.69,798.0,0.0,0.5890000000000002
409,28.33,24.69,798.0,0.0,0.6080000000000002
410,28.33,24.69,798.0,0.0,0.6270000000000002
411,28.33,24.67,798.0,0.0,0.6460000000000002
412,28.33,24.67,798.0,0.0,0.6650000000000003
413,28.33,24.67,798.0,0.0,0.6840000000000003
414,28.33,24.67,798.0,0.0,0.7030000000000003
415,28.23,24.67,798.0,0.0,0.7220000000000003
416,28.23,24.67,798.0,0.0,0.7410000000000003
417,28.23,24.67,799.0,0.0,0.7220000000000003
418,28.23,24.67,798.0,0.0,0.7030000000000003
419,28.23,24.67,798.0,0.0,0.6840000000000003
420,28.23,24.69,798.0,0.0,0.6650000000000003
421,28.23,24.69,798.0,0.0,0.6460000000000002
422,28.25,24.69,798.0,0.0,0.6650000000000003
423,28.25,24.69,798.0,0.0,0.6840000000000003
424,28.25,24.69,798.0,0.0,0.7030000000000003
425,28.25,24.69,798.0,0.0,0.7220000000000003
426,28.25,24.69,798.0,0.0,0.7410000000000003
427,28.25,24.69,798.0,0.0,0.7600000000000003
428,28.25,24.67,798.0,0.0,0.7410000000000003
429,28.25,24.67,798.0,0.0,0.7220000000000003
430,28.25,24.67,798.0,0.0,0.7030000000000003
431,28.17,24.67,798.0,0.0,0.6840000000000003
432,28.17,24.67,798.0,0.0,0.6650000000000003
433,28.17,24.67,798.0,0.0,0.6460000000000002
434,28.17,24.67,798.0,0.0,0.6270000000000002
435,28.17,24.67,798.0,0.0,0.6080000000000002
436,28.17,24.63,798.0,0.0,0.5890000000000002
437,28.17,24.63,798.0,0.0,0.5700000000000002
438,28.17,24.63,798.0,0.0,0.5510000000000002
439,28.17,24.63,798.0,0.0,0.5320000000000001
440,28.11,24.63,798.0,0.0,0.5130000000000001
441,28.11,24.63,798.0,0.0,0.4940000000000001
442,28.11,24.63,798.0,0.0,0.4750000000000001
443,28.11,24.63,797.0,0.0,0.45600000000000007
444,28.11,24.65,798.0,0.0,0.43700000000000006
445,28.11,24.65,798.0,0.0,0.41800000000000004
446,28.11,24.65,798.0,0.0,0.399
447,28.27,24.65,798.0,0.0,0.41800000000000004
448,28.27,24.65,798.0,0.0,0.43700000000000006
449,28.27,24.65,798.0,0.0,0.45600000000000007
450,28.27,24.65,798.0,0.0,0.4750000000000001
451,28.27,24.65,798.0,0.0,0.4940000000000001
452,28.27,24.63,798.0,0.0,0.5130000000000001
453,28.27,24.63,798.0,0.0,0.5320000000000001
454,28.27,24.63,798.0,0.0,0.5510000000000002
455,28.13,24.63,798.0,0.0,0.5320000000000001
456,28.13,24.63,798.0,0.0,0.5130000000000001
457,28.13,24.63,798.0,0.0,0.4940000000000001
458,28.13,24.63,798.0,0.0,0.4750000000000001
459,28.13,24.63,798.0,0.0,0.45600000000000007
460,28.13,24.65,798.0,0.0,0.43700000000000006
461,28.13,24.65,798.0,0.0,0.41800000000000004
462,28.13,24.65,798.0,0.0,0.399
463,28.13,24.65,798.0,0.0,0.38
464,28.43,24.65,798.0,0.0,0.399
465,28.43,24.65,798.0,0.0,0.41800000000000004
466,28.43,24.65,798.0,0.0,0.43700000000000006
467,28.43,24.65,798.0,0.0,0.45600000000000007
468,28.43,24.65,798.0,0.0,0.4750000000000001
469,28.43,24.63,798.0,0.0,0.4940000000000001
470,28.43,24.63,798.0,0.0,0.5130000000000001
471,28.43,24.63,798.0,0.0,0.5320000000000001
472,28.43,24.63,798.0,0.0,0.5510000000000002
473,28.25,24.63,798.0,0.0,0.5320000000000001
474,28.25,24.63,798.0,0.0,0.5130000000000001
475,28.25,24.63,798.0,0.0,0.4940000000000001
476,28.25,24.63,798.0,0.0,0.4750000000000001
477,28.25,24.65,798.0,0.0,0.45600000000000007
478,28.25,24.65,798.0,0.0,0.43700000000000006
479,28.25,24.65,798.0,0.0,0.41800000000000004
480,28.25,24.65,798.0,0.0,0.399
481,28.25,24.65,798.0,0.0,0.38
482,28.25,24.65,798.0,0.0,0.361
483,28.25,24.65,798.0,0.0,0.34199999999999997
484,28.25,24.65,798.0,0.0,0.32299999999999995
485,28.25,24.65,798.0,0.0,0.30399999999999994
486,28.25,24.61,798.0,0.0,0.2849999999999999
487,28.25,24.61,798.0,0.0,0.2659999999999999
488,28.25,24.61,799.0,0.0,0.24699999999999991
489,28.17,24.61,798.0,0.0,0.22799999999999992
490,28.17,24.61,798.0,0.0,0.20899999999999994
491,28.17,24.61,798.0,0.0,0.18999999999999995
492,28.17,24.61,798.0,0.0,0.17099999999999996
493,28.17,24.61,799.0,0.0,0.15199999999999997
494,28.17,24.61,799.0,0.0,0.13299999999999998
495,28.17,24.63,798.0,0.0,0.11399999999999998
496,28.17,24.63,798.0,0.0,0.09499999999999997
497,28.11,24.63,798.0,0.0,0.07599999999999997
498,28.11,24.63,798.0,0.0,0.05699999999999997
499,28.11,24.63,798.0,0.0,0.037999999999999964
500,28.11,24.63,798.0,0.0,0.018999999999999965
501,28.11,24.63,798.0,0.0,-3.469446951953614e-17
502,28.11,24.63,798.0,0.0,-0.019000000000000034
503,28.11,24.63,798.0,0.0,-0.038000000000000034
504,28.11,24.63,798.0,0.0,-0.05700000000000004
505,28.11,24.63,798.0,0.0,-0.07600000000000004
506,28.33,24.63,799.0,0.0,-0.05700000000000004
507,28.33,24.63,798.0,0.0,-0.038000000000000034
508,28.33,24.63,799.0,0.0,-0.019000000000000034
509,28.33,24.63,799.0,0.0,-3.469446951953614e-17
510,28.33,24.63,799.0,0.0,0.018999999999999965
511,28.33,24.67,798.0,0.0,0.037999999999999964
512,28.33,24.67,798.0,0.0,0.05699999999999997
513,28.33,24.67,798.0,0.0,0.07599999999999997
514,28.33,24.67,798.0,0.0,0.09499999999999997
515,28.27,24.67,798.0,0.0,0.11399999999999998
516,28.27,24.67,799.0,0.0,0.13299999999999998
517,28.27,24.67,799.0,0.0,0.15199999999999997
518,28.27,24.67,799.0,0.0,0.17099999999999996
519,28.27,24.67,799.0,0.0,0.18999999999999995
520,28.27,24.63,799.0,0.0,0.20899999999999994
521,28.27,24.63,799.0,0.0,0.22799999999999992
